PLAYER_NAME,Season,Cut PPP,Cut FREQ,GP,Handoff PPP,Handoff FREQ,Isolation PPP,Isolation FREQ,Misc PPP,Misc FREQ,OffScreen PPP,OffScreen FREQ,Postup PPP,Postup FREQ,PRBallHandler PPP,PRBallHandler FREQ,PRRollman PPP,PRRollman FREQ,OffRebound PPP,OffRebound FREQ,Spotup PPP,Spotup FREQ,Transition PPP,Transition FREQ,Total Poss,MIN,POTENTIAL_AST,DRIVE_PASSES_PCT,PULL_UP_FG3_PCT,CATCH_SHOOT_FG_PCT,FG3A,USG_PCT,POTENTIAL_AST FREQ,Restricted Area FREQ,In The Paint (Non-RA) FREQ,Mid-Range FREQ,3P FREQ,Drives FREQ,PULL_UP FREQ,CATCH_SHOOT FREQ
Herbert Jones,2021-22,1.392,0.099,78,0.684,0.026,0.7,0.013,0.62,0.067,1.154,0.017,0.0,0.0,0.511,0.06,0.0,0.0,1.075,0.054,0.983,0.388,1.07,0.268,9.2,29.9,3.9,0.342,0.0,0.36,2.2,0.136,0.4239130434782609,0.653846153846154,0.23076923076923078,0.11538461538461539,0.2972972972972973,0.41304347826086957,0.040540540540540536,0.35135135135135137
Bobby Portis,2021-22,1.188,0.084,72,0.625,0.016,0.842,0.019,0.617,0.046,1.769,0.013,0.907,0.148,0.0,0.0,1.096,0.134,0.977,0.13,1.05,0.255,1.218,0.154,14.0,28.2,2.1,0.234,0.5,0.405,4.7,0.207,0.15,0.4054054054054054,0.3243243243243243,0.27027027027027023,0.38842975206611574,0.10714285714285714,0.15702479338842976,0.4297520661157025
Kelly Oubre Jr.,2021-22,1.449,0.064,76,0.99,0.093,0.913,0.043,0.645,0.029,0.783,0.056,0.0,0.0,0.662,0.066,1.345,0.027,1.113,0.058,1.07,0.346,1.149,0.218,14.299999999999999,26.3,1.9,0.196,0.345,0.353,7.3,0.223,0.13286713286713286,0.64,0.26,0.1,0.5934959349593495,0.2517482517482518,0.18699186991869915,0.4552845528455284
Pascal Siakam,2021-22,1.389,0.046,68,1.184,0.031,0.902,0.236,0.756,0.055,0.0,0.0,0.915,0.083,0.88,0.128,1.392,0.033,0.96,0.048,0.983,0.153,1.113,0.182,22.9,37.9,10.7,0.371,0.257,0.399,3.2,0.257,0.4672489082969432,0.3356164383561644,0.4452054794520548,0.21917808219178084,0.1797752808988764,0.6244541484716158,0.28089887640449435,0.1797752808988764
Desmond Bane,2021-22,1.5,0.052,76,1.013,0.124,1.231,0.021,0.655,0.044,0.981,0.122,0.0,0.0,0.77,0.145,0.0,0.0,1.115,0.021,1.219,0.235,1.178,0.231,16.400000000000002,29.8,5.1,0.314,0.431,0.436,6.9,0.226,0.3109756097560975,0.3552631578947369,0.32894736842105265,0.3157894736842105,0.47586206896551725,0.323170731707317,0.41379310344827586,0.2827586206896551
Chimezie Metu,2021-22,1.508,0.118,61,0.0,0.0,0.682,0.04,0.563,0.029,0.0,0.0,1.027,0.067,0.0,0.0,1.0,0.084,1.313,0.029,0.814,0.449,1.1,0.145,8.8,21.3,1.8,0.282,0.222,0.318,3.1,0.184,0.20454545454545453,0.47727272727272724,0.36363636363636365,0.15909090909090906,0.41333333333333333,0.35227272727272724,0.14666666666666667,0.38666666666666666
Monte Morris,2021-22,1.492,0.073,75,1.143,0.103,0.73,0.042,0.667,0.051,1.333,0.027,0.0,0.0,0.88,0.263,0.0,0.0,0.0,0.0,1.185,0.244,1.106,0.182,11.3,29.9,7.7,0.387,0.324,0.425,4.2,0.173,0.6814159292035398,0.34426229508196726,0.22950819672131148,0.42622950819672134,0.4077669902912621,0.3628318584070796,0.37864077669902907,0.3398058252427184
Jaden McDaniels,2021-22,1.366,0.108,70,1.107,0.043,0.0,0.0,0.576,0.05,1.04,0.038,0.0,0.0,0.857,0.032,1.25,0.03,0.923,0.059,0.982,0.419,0.877,0.21,9.0,25.8,2.3,0.354,0.353,0.314,3.6,0.149,0.25555555555555554,0.6046511627906977,0.27906976744186046,0.11627906976744186,0.45569620253164556,0.3222222222222222,0.11392405063291139,0.4430379746835443
Precious Achiuwa,2021-22,1.043,0.125,73,0.333,0.016,0.731,0.07,0.515,0.044,0.0,0.0,0.886,0.047,0.0,0.0,1.01,0.134,0.886,0.118,0.797,0.251,1.014,0.186,10.3,23.6,2.1,0.165,0.182,0.367,2.1,0.18,0.20388349514563106,0.5409836065573771,0.3278688524590164,0.13114754098360656,0.25301204819277107,0.2621359223300971,0.12048192771084336,0.2771084337349397
Khem Birch,2021-22,1.19,0.304,55,0.0,0.0,0.0,0.0,0.4,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.215,0.891,0.212,0.364,0.085,1.318,0.085,4.6000000000000005,18.0,2.2,0.333,0.0,0.326,0.3,0.108,0.47826086956521735,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.08333333333333333,0.08695652173913043,0.05555555555555556,0.22222222222222224
Russell Westbrook,2021-22,1.175,0.047,78,0.818,0.026,0.908,0.172,0.46,0.074,1.417,0.007,0.798,0.058,0.828,0.262,0.0,0.0,0.796,0.032,0.897,0.131,0.85,0.187,21.699999999999996,34.3,13.8,0.469,0.303,0.311,3.4,0.264,0.6359447004608296,0.5564516129032259,0.20967741935483872,0.23387096774193547,0.2151898734177215,0.7788018433179724,0.3227848101265822,0.12025316455696201
JaMychal Green,2021-22,1.177,0.184,67,0.0,0.0,0.0,0.0,0.275,0.093,0.0,0.0,1.083,0.056,0.0,0.0,0.908,0.253,1.237,0.137,1.0,0.156,1.22,0.116,6.4,16.2,1.7,0.471,0.0,0.309,1.9,0.168,0.265625,0.7419354838709676,0.16129032258064516,0.0967741935483871,0.38775510204081626,0.04687499999999999,0.02040816326530612,0.42857142857142855
Kyle Kuzma,2021-22,1.444,0.052,66,0.914,0.067,0.866,0.081,0.672,0.053,0.817,0.05,0.923,0.032,0.821,0.13,0.857,0.041,1.094,0.044,0.943,0.276,1.005,0.173,18.4,33.4,6.3,0.331,0.274,0.35,5.7,0.238,0.3423913043478261,0.3764705882352941,0.39999999999999997,0.22352941176470587,0.4014084507042254,0.44565217391304346,0.2676056338028169,0.323943661971831
Al Horford,2021-22,1.319,0.102,69,0.0,0.0,0.9,0.015,0.324,0.055,0.0,0.0,1.043,0.139,0.0,0.0,0.946,0.191,1.632,0.056,1.09,0.331,0.892,0.096,9.6,29.1,5.6,0.446,1.0,0.357,3.8,0.147,0.5833333333333334,0.40909090909090906,0.3863636363636363,0.20454545454545453,0.4634146341463415,0.125,0.03658536585365854,0.5
Lauri Markkanen,2021-22,1.3,0.085,61,1.261,0.028,0.733,0.018,0.448,0.035,0.568,0.053,1.165,0.103,0.0,0.0,1.031,0.077,1.25,0.048,1.0,0.37,1.362,0.18,13.700000000000001,30.8,2.2,0.296,0.0,0.374,6.2,0.192,0.16058394160583941,0.5660377358490566,0.30188679245283023,0.1320754716981132,0.5391304347826087,0.16788321167883208,0.08695652173913043,0.5391304347826087
Joel Embiid,2021-22,1.268,0.037,68,0.0,0.0,0.95,0.159,0.626,0.056,0.8,0.008,1.051,0.28,1.118,0.018,1.241,0.166,1.205,0.062,1.096,0.115,1.213,0.094,27.4,33.8,7.0,0.179,0.356,0.415,3.7,0.375,0.25547445255474455,0.35625,0.28125,0.3625,0.18877551020408162,0.19343065693430658,0.3724489795918367,0.17857142857142855
Alperen Sengun,2021-22,1.2,0.097,72,0.0,0.0,1.037,0.069,0.456,0.102,0.0,0.0,0.926,0.208,0.0,0.0,0.959,0.158,1.122,0.106,0.732,0.178,0.82,0.064,10.6,20.7,4.9,0.272,0.125,0.298,1.6,0.214,0.4622641509433963,0.6785714285714285,0.2857142857142857,0.03571428571428571,0.21917808219178084,0.32075471698113206,0.0684931506849315,0.1917808219178082
Naz Reid,2021-22,1.29,0.111,77,0.0,0.0,0.0,0.0,0.5,0.077,0.0,0.0,0.821,0.107,0.0,0.0,1.147,0.25,1.253,0.12,0.903,0.215,1.077,0.083,7.800000000000001,15.8,2.0,0.255,0.2,0.35,2.2,0.209,0.2564102564102564,0.725,0.275,0.0,0.3548387096774194,0.16666666666666666,0.016129032258064516,0.33870967741935487
Tobias Harris,2021-22,1.257,0.057,73,1.111,0.029,0.838,0.086,0.674,0.038,0.649,0.03,1.036,0.113,1.055,0.165,0.756,0.034,1.208,0.039,1.012,0.272,1.192,0.137,17.3,34.8,6.5,0.324,0.439,0.354,3.8,0.214,0.37572254335260113,0.4077669902912621,0.4271844660194175,0.16504854368932037,0.2714285714285714,0.5317919075144508,0.2571428571428572,0.2357142857142857
Isaac Okoro,2021-22,1.318,0.118,67,0.647,0.03,0.625,0.043,0.455,0.039,0.0,0.0,0.0,0.0,0.731,0.046,0.0,0.0,0.931,0.052,0.981,0.368,1.268,0.293,8.3,29.6,3.6,0.396,0.0,0.368,2.3,0.123,0.4337349397590361,0.8095238095238094,0.14285714285714285,0.047619047619047616,0.35937499999999994,0.3975903614457831,0.04687499999999999,0.328125
Deni Avdija,2021-22,1.279,0.094,82,0.762,0.058,0.818,0.03,0.679,0.039,0.867,0.021,1.263,0.026,0.857,0.135,0.75,0.022,1.115,0.036,0.924,0.401,0.98,0.138,8.5,24.2,3.8,0.321,0.333,0.32,3.2,0.158,0.44705882352941173,0.5384615384615385,0.358974358974359,0.10256410256410257,0.45070422535211274,0.4588235294117647,0.09859154929577464,0.4084507042253521
Jaren Jackson Jr.,2021-22,1.261,0.052,78,1.051,0.06,0.877,0.043,0.508,0.048,0.871,0.077,0.925,0.122,1.098,0.031,0.964,0.085,1.096,0.063,0.934,0.286,1.046,0.132,16.5,27.3,2.1,0.1,0.25,0.339,5.1,0.248,0.1272727272727273,0.4634146341463415,0.5,0.03658536585365854,0.38345864661654133,0.33939393939393936,0.05263157894736842,0.38345864661654133
Kristaps Porzingis,2021-22,1.387,0.098,35,0.882,0.027,0.947,0.03,0.857,0.055,0.697,0.052,0.887,0.223,0.0,0.0,1.102,0.139,1.243,0.059,0.879,0.209,1.227,0.104,18.099999999999998,29.0,3.4,0.261,0.118,0.333,4.9,0.286,0.18784530386740333,0.3663366336633664,0.31683168316831684,0.31683168316831684,0.3266666666666667,0.14917127071823208,0.18666666666666665,0.38666666666666666
Nemanja Bjelica,2021-22,1.466,0.124,71,0.0,0.0,0.692,0.028,0.405,0.09,1.0,0.045,0.781,0.069,0.0,0.0,1.034,0.127,1.023,0.094,0.912,0.292,0.88,0.107,6.1000000000000005,16.1,3.8,0.456,0.364,0.37,2.1,0.175,0.6229508196721311,0.5555555555555555,0.37037037037037035,0.07407407407407407,0.43750000000000006,0.3934426229508196,0.0625,0.3958333333333333
Drew Eubanks,2021-22,1.232,0.255,22,0.0,0.0,0.0,0.0,0.143,0.077,0.0,0.0,0.533,0.055,0.0,0.0,1.408,0.28,1.513,0.144,1.038,0.096,1.1,0.074,12.200000000000001,17.5,2.4,0.417,0.0,0.389,0.3,0.171,0.1967213114754098,0.52,0.4,0.08,0.05769230769230769,0.040983606557377046,0.05769230769230769,0.15384615384615385
Draymond Green,2021-22,1.164,0.167,46,0.0,0.0,0.0,0.0,0.262,0.192,0.0,0.0,0.636,0.05,0.471,0.039,1.027,0.084,0.842,0.043,0.922,0.205,0.8,0.183,9.200000000000001,28.9,14.1,0.417,0.0,0.339,1.2,0.14,1.5326086956521736,0.5111111111111112,0.4222222222222223,0.06666666666666668,0.2142857142857143,0.3043478260869565,0.053571428571428575,0.23214285714285718
Larry Nance Jr.,2021-22,1.355,0.251,37,0.0,0.0,0.0,0.0,0.389,0.073,0.0,0.0,0.6,0.061,0.0,0.0,0.841,0.178,1.355,0.126,0.793,0.235,1.643,0.057,6.600000000000001,22.6,3.7,0.219,0.0,0.346,1.5,0.128,0.5606060606060606,0.6666666666666667,0.25641025641025644,0.07692307692307693,0.27777777777777773,0.10606060606060604,0.037037037037037035,0.31481481481481477
Omer Yurtseven,2021-22,1.092,0.241,56,0.0,0.0,0.0,0.0,0.276,0.092,0.0,0.0,0.711,0.121,0.0,0.0,1.084,0.263,0.962,0.168,0.75,0.038,1.227,0.07,5.6000000000000005,12.6,1.6,0.143,0.0,0.242,0.2,0.19,0.2857142857142857,0.5217391304347826,0.3695652173913044,0.10869565217391305,0.045454545454545456,0.017857142857142856,0.045454545454545456,0.13636363636363635
Stephen Curry,2021-22,1.266,0.042,64,0.93,0.103,1.197,0.076,0.646,0.054,1.051,0.167,0.0,0.0,1.019,0.274,1.083,0.008,1.385,0.008,1.116,0.101,1.083,0.165,23.799999999999994,34.5,10.7,0.438,0.374,0.395,11.7,0.293,0.4495798319327732,0.43243243243243246,0.28378378378378377,0.28378378378378377,0.6125654450261779,0.4033613445378152,0.47120418848167533,0.27225130890052357
P.J. Washington,2021-22,1.311,0.094,65,0.533,0.023,0.0,0.0,0.27,0.057,0.0,0.0,0.75,0.037,0.0,0.0,1.106,0.145,1.067,0.069,1.029,0.372,1.226,0.163,9.5,27.2,4.3,0.429,0.353,0.363,4.6,0.154,0.4526315789473684,0.75,0.22222222222222224,0.02777777777777778,0.5609756097560976,0.2736842105263158,0.07317073170731708,0.5
Dorian Finney-Smith,2021-22,1.234,0.079,80,0.944,0.022,0.0,0.0,0.293,0.051,0.941,0.021,0.0,0.0,0.692,0.032,1.179,0.048,1.095,0.052,1.083,0.52,1.364,0.163,9.7,33.0,3.7,0.523,0.286,0.4,5.4,0.138,0.3814432989690722,0.7187499999999999,0.21874999999999997,0.0625,0.6206896551724139,0.3298969072164949,0.08045977011494253,0.5977011494252874
Hamidou Diallo,2021-22,1.283,0.093,58,0.857,0.044,0.969,0.05,0.831,0.092,0.5,0.016,0.0,0.0,0.808,0.114,1.0,0.023,1.26,0.078,0.832,0.286,1.205,0.198,11.0,21.9,2.8,0.209,0.444,0.253,1.6,0.213,0.2545454545454545,0.5135135135135136,0.31081081081081086,0.1756756756756757,0.17582417582417584,0.45454545454545453,0.19780219780219782,0.17582417582417584
